2020-06-12 00:01:10.194 [XNIO-1 task-11] INFO  com.july.company.utils.JwtUtils - {nbf=1591891270, loginType=1, iss=, iat=1591891270, userId=2, from_service=, token=AE5514626CBE49CF9609449F41CAEAB4}
2020-06-12 12:51:44.306 [XNIO-1 task-47] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:51:46.118 [XNIO-1 task-51] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:51:57.850 [XNIO-1 task-55] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:14.990 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2020-06-12 12:53:14.992 [Thread-30] INFO  com.alibaba.nacos.client.naming - [BEAT] removing beat: DEFAULT_GROUP@@com.company.finance:192.168.0.21:9001 from beat map.
2020-06-12 12:53:15.001 [Thread-30] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 deregistering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{},"port":9001,"weight":1.0}
2020-06-12 12:53:15.013 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2020-06-12 12:53:15.014 [Thread-30] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-12 12:53:16.158 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-06-12 12:53:16.170 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-12 12:53:16.175 [Thread-30] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2020-06-12 12:53:28.308 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-06-12 12:53:28.536 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$27743e2a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:53:28.782 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'common.yml', group: 'DEFAULT_GROUP'
2020-06-12 12:53:28.793 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'com.company.finance.yml', group: 'DEFAULT_GROUP'
2020-06-12 12:53:28.799 [restartedMain] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource {name='NACOS', propertySources=[NacosPropertySource {name='com.company.finance-dev.yml'}, NacosPropertySource {name='com.company.finance.yml'}, NacosPropertySource {name='common.yml'}]}
2020-06-12 12:53:28.837 [restartedMain] INFO  com.july.CompanyApplication - The following profiles are active: dev
2020-06-12 12:53:29.719 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-12 12:53:29.721 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-06-12 12:53:29.772 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 41ms. Found 0 repository interfaces.
2020-06-12 12:53:30.042 [restartedMain] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=7af583bf-1a9d-3a45-84d7-1e3e686e38d1
2020-06-12 12:53:30.155 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b5a3b2d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:53:30.250 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.july.company.config.RedisConfig$$EnhancerBySpringCGLIB$$e00d60fd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:53:30.289 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$27743e2a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:53:30.805 [restartedMain] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2020-06-12 12:53:30.805 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1950 ms
2020-06-12 12:53:30.814 [restartedMain] INFO  com.july.company.config.CorsConfig - 配置跨域bean
2020-06-12 12:53:30.987 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis分页拦截器初始化.
2020-06-12 12:53:31.005 [restartedMain] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-12 12:53:31.114 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-12 12:53:31.159 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis公共字段填充处理器初始化.
2020-06-12 12:53:32.759 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 12:53:32.764 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 12:53:33.084 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-12 12:53:33.357 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 12:53:33.358 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Environment :null
2020-06-12 12:53:33.358 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 12:53:33.389 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2020-06-12 12:53:33.860 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-06-12 12:53:34.087 [restartedMain] INFO  org.xnio - XNIO version 3.3.8.Final
2020-06-12 12:53:34.098 [restartedMain] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2020-06-12 12:53:34.190 [restartedMain] INFO  o.s.b.w.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 9001 (http) with context path '/finance'
2020-06-12 12:53:34.196 [restartedMain] INFO  com.alibaba.nacos.client.naming - [BEAT] adding beat: {"cluster":"DEFAULT","ip":"192.168.0.21","metadata":{"preserved.register.source":"SPRING_CLOUD"},"period":5000,"port":9001,"scheduled":false,"serviceName":"DEFAULT_GROUP@@com.company.finance","stopped":false,"weight":1.0} to beat map.
2020-06-12 12:53:34.226 [restartedMain] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 registering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{"preserved.register.source":"SPRING_CLOUD"},"port":9001,"weight":1.0}
2020-06-12 12:53:34.242 [restartedMain] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, com.company.finance 192.168.0.21:9001 register finished
2020-06-12 12:53:34.249 [restartedMain] INFO  com.july.CompanyApplication - Started CompanyApplication in 7.524 seconds (JVM running for 9.013)
2020-06-12 12:53:34.252 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典：START:spring初始化开始======================>
2020-06-12 12:53:35.132 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典:END:spring初始化完毕======================>
2020-06-12 12:53:35.135 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 12:53:35.135 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 12:53:35.136 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance-dev.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 12:53:35.136 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance-dev.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 12:53:43.081 [XNIO-1 task-1] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-12 12:53:43.082 [XNIO-1 task-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-06-12 12:53:43.102 [XNIO-1 task-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 20 ms
2020-06-12 12:53:43.839 [XNIO-1 task-10] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.839 [XNIO-1 task-12] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.839 [XNIO-1 task-11] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.839 [XNIO-1 task-8] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.839 [XNIO-1 task-9] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.839 [XNIO-1 task-7] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:53:43.979 [XNIO-1 task-9] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-06-12 12:53:43.988 [XNIO-1 task-9] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-06-12 12:53:51.441 [XNIO-1 task-16] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:54:42.289 [XNIO-1 task-18] INFO  com.july.company.utils.JwtUtils - {nbf=1591937682, loginType=1, iss=, iat=1591937682, userId=2, from_service=, token=9D6D622D24F34A6CB2FF6D1F7F506EF8}
2020-06-12 12:54:42.472 [XNIO-1 task-21] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:54:42.498 [XNIO-1 task-22] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:54:44.099 [XNIO-1 task-25] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:54:44.099 [XNIO-1 task-26] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:54:45.908 [XNIO-1 task-30] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:56:04.836 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2020-06-12 12:56:04.838 [Thread-30] INFO  com.alibaba.nacos.client.naming - [BEAT] removing beat: DEFAULT_GROUP@@com.company.finance:192.168.0.21:9001 from beat map.
2020-06-12 12:56:04.840 [Thread-30] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 deregistering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{},"port":9001,"weight":1.0}
2020-06-12 12:56:04.849 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2020-06-12 12:56:04.850 [Thread-30] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-12 12:56:05.984 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-06-12 12:56:05.991 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-12 12:56:05.994 [Thread-30] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2020-06-12 12:56:41.571 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-06-12 12:56:41.798 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$b183de91] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:56:42.042 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'common.yml', group: 'DEFAULT_GROUP'
2020-06-12 12:56:42.055 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'com.company.finance.yml', group: 'DEFAULT_GROUP'
2020-06-12 12:56:42.060 [restartedMain] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource {name='NACOS', propertySources=[NacosPropertySource {name='com.company.finance-dev.yml'}, NacosPropertySource {name='com.company.finance.yml'}, NacosPropertySource {name='common.yml'}]}
2020-06-12 12:56:42.087 [restartedMain] INFO  com.july.CompanyApplication - The following profiles are active: dev
2020-06-12 12:56:42.891 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-12 12:56:42.893 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-06-12 12:56:42.948 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 43ms. Found 0 repository interfaces.
2020-06-12 12:56:43.194 [restartedMain] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=7af583bf-1a9d-3a45-84d7-1e3e686e38d1
2020-06-12 12:56:43.295 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9569db94] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:56:43.386 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.july.company.config.RedisConfig$$EnhancerBySpringCGLIB$$6a1d0164] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:56:43.425 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$b183de91] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 12:56:43.942 [restartedMain] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2020-06-12 12:56:43.942 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1840 ms
2020-06-12 12:56:43.950 [restartedMain] INFO  com.july.company.config.CorsConfig - 配置跨域bean
2020-06-12 12:56:44.121 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis分页拦截器初始化.
2020-06-12 12:56:44.145 [restartedMain] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-12 12:56:44.253 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-12 12:56:44.299 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis公共字段填充处理器初始化.
2020-06-12 12:56:45.896 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 12:56:45.900 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 12:56:46.197 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-12 12:56:46.410 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 12:56:46.410 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Environment :null
2020-06-12 12:56:46.412 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 12:56:46.444 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2020-06-12 12:56:46.845 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-06-12 12:56:47.029 [restartedMain] INFO  org.xnio - XNIO version 3.3.8.Final
2020-06-12 12:56:47.038 [restartedMain] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2020-06-12 12:56:47.125 [restartedMain] INFO  o.s.b.w.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 9001 (http) with context path '/finance'
2020-06-12 12:56:47.131 [restartedMain] INFO  com.alibaba.nacos.client.naming - [BEAT] adding beat: {"cluster":"DEFAULT","ip":"192.168.0.21","metadata":{"preserved.register.source":"SPRING_CLOUD"},"period":5000,"port":9001,"scheduled":false,"serviceName":"DEFAULT_GROUP@@com.company.finance","stopped":false,"weight":1.0} to beat map.
2020-06-12 12:56:47.162 [restartedMain] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 registering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{"preserved.register.source":"SPRING_CLOUD"},"port":9001,"weight":1.0}
2020-06-12 12:56:47.172 [restartedMain] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, com.company.finance 192.168.0.21:9001 register finished
2020-06-12 12:56:47.177 [restartedMain] INFO  com.july.CompanyApplication - Started CompanyApplication in 7.089 seconds (JVM running for 8.46)
2020-06-12 12:56:47.179 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典：START:spring初始化开始======================>
2020-06-12 12:56:47.742 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典:END:spring初始化完毕======================>
2020-06-12 12:56:47.747 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-192.168.0.21_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 12:56:47.748 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-192.168.0.21_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 12:56:47.748 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-192.168.0.21_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance-dev.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 12:56:47.749 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-192.168.0.21_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance-dev.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 12:57:25.390 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-12 12:57:25.390 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-06-12 12:57:25.436 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 46 ms
2020-06-12 12:57:27.532 [XNIO-1 task-3] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:27.532 [XNIO-1 task-4] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:27.706 [XNIO-1 task-4] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-06-12 12:57:27.708 [XNIO-1 task-4] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-06-12 12:57:28.473 [XNIO-1 task-6] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:28.508 [XNIO-1 task-8] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:28.792 [XNIO-1 task-9] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:28.817 [XNIO-1 task-11] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:28.816 [XNIO-1 task-12] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:28.823 [XNIO-1 task-13] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:30.977 [XNIO-1 task-17] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:42.505 [XNIO-1 task-19] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:43.984 [XNIO-1 task-21] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:43.985 [XNIO-1 task-23] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:45.594 [XNIO-1 task-27] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:57:54.812 [XNIO-1 task-31] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:58:46.764 [XNIO-1 task-33] INFO  com.july.company.utils.JwtUtils - {nbf=1591937926, loginType=1, iss=, iat=1591937926, userId=2, from_service=, token=8DB3A05C5A7248738292D0F2E1120D7A}
2020-06-12 12:58:46.988 [XNIO-1 task-35] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:58:47.036 [XNIO-1 task-37] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:58:50.324 [XNIO-1 task-39] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:58:50.326 [XNIO-1 task-41] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:58:52.123 [XNIO-1 task-45] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:59:43.569 [XNIO-1 task-49] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:59:45.289 [XNIO-1 task-51] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:59:56.027 [XNIO-1 task-53] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:59:58.042 [XNIO-1 task-55] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 12:59:59.398 [XNIO-1 task-57] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:02.603 [XNIO-1 task-59] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:02.623 [XNIO-1 task-61] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:02.776 [XNIO-1 task-63] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:02.777 [XNIO-1 task-1] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:02.785 [XNIO-1 task-2] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:53.907 [XNIO-1 task-5] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.226 [XNIO-1 task-3] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.375 [XNIO-1 task-7] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.516 [XNIO-1 task-6] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.686 [XNIO-1 task-8] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.823 [XNIO-1 task-10] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 13:00:54.991 [XNIO-1 task-9] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
